county,state_po,fips,x2008,x2012,x2016,x2008_margin,x2012_margin,x2016_margin
Mora,NM,35033,D,D,D,57.93,52.09,35.68
Otero,NM,35035,R,R,R,19.28,28.09,28.73
Quay,NM,35037,R,R,R,20.52,22.09,33.45
Rio Arriba,NM,35039,D,D,D,50.87,52.58,40.28
Roosevelt,NM,35041,R,R,R,29.88,38.8,40.84
San Juan,NM,35045,R,R,R,21.16,28.1,32.71
San Miguel,NM,35047,D,D,D,60.6,56.89,46.25
Sandoval,NM,35043,D,D,D,12.75,5.27,2.92
Santa Fe,NM,35049,D,D,D,55.05,51.08,51.04
Sierra,NM,35051,R,R,R,12.12,18.89,26.98
Socorro,NM,35053,D,D,D,21.08,18.57,10.15
Taos,NM,35055,D,D,D,64.85,60.29,52.04
Torrance,NM,35057,R,R,R,9.34,17.2,30.5
Union,NM,35059,R,R,R,42.19,43.43,52.64
Valencia,NM,35061,D,D,R,7.72,2.47,8.6
Carson City,NV,32510,D,R,R,0.86,9.02,14.05
Churchill,NV,32001,R,R,R,31.48,39.94,51.38
Clark,NV,32003,D,D,D,18.99,14.6,10.71
Douglas,NV,32005,R,R,R,15.35,26.77,32.14
Elko,NV,32007,R,R,R,40.13,53.19,54.69
Esmeralda,NV,32009,R,R,R,45.33,51.72,62.41
Eureka,NV,32011,R,R,R,56.38,68.81,76
Humboldt,NV,32013,R,R,R,29.61,36.09,48.73
Lander,NV,32015,R,R,R,42.29,48.31,59.06
Lincoln,NV,32017,R,R,R,46.51,59.99,65.01
Lyon,NV,32019,R,R,R,17.77,28.6,41.49
Mineral,NV,32021,R,R,R,2.12,10.66,27.14
Nye,NV,32023,R,R,R,13.21,24.23,42
Pershing,NV,32027,R,R,R,21.9,28.4,49.09
Storey,NV,32029,R,R,R,6,17.33,33.78
Washoe,NV,32031,D,D,D,12.63,3.7,1.25
White Pine,NV,32033,R,R,R,31.49,43.68,53.43
Albany,NY,36001,D,D,D,29.46,32.24,25.22
Allegany,NY,36003,R,R,R,21.76,20.71,40.89
Bronx,NY,36005,D,D,D,77.78,83.02,79.06
Broome,NY,36007,D,D,R,8.03,6.45,2.01
Cattaraugus,NY,36009,R,R,R,10.63,8.78,32.72
Cayuga,NY,36011,D,D,R,8.49,14.31,11.64
Chautauqua,NY,36013,D,R,R,0.94,3.41,23.05
Chemung,NY,36015,R,D,R,1.23,0.19,17.55
Chenango,NY,36017,R,R,R,1.14,1.45,25.53
Clinton,NY,36019,D,D,D,22.92,26.68,1.9
Columbia,NY,36021,D,D,D,13.43,15.93,4.94
Cortland,NY,36023,D,D,R,9.97,10.73,5.58
Delaware,NY,36025,R,R,R,5.21,6.47,26.85
Dutchess,NY,36027,D,D,D,8.64,11.15,0.35
Erie,NY,36029,D,D,D,17.53,18.75,6.41
Essex,NY,36031,D,D,R,13.32,19.69,1.14
Franklin,NY,36033,D,D,R,22.26,26.99,5.45
Fulton,NY,36035,R,R,R,9.24,7.57,32.84
Genesee,NY,36037,R,R,R,18.4,15.04,35.05
Greene,NY,36039,R,R,R,9.9,6.61,25.71
Hamilton,NY,36041,R,R,R,26.85,21.75,34.57
Herkimer,NY,36043,R,R,R,9.29,5.35,32.82
Jefferson,NY,36045,R,R,R,5.28,0.57,20.8
Kings,NY,36047,D,D,D,59.45,63.96,62
Lewis,NY,36049,R,R,R,8.83,5.69,37.56
Livingston,NY,36051,R,R,R,7.88,5.76,21.95
Madison,NY,36053,D,D,R,0.87,4.34,14.2
Monroe,NY,36055,D,D,D,17.73,21.41,14.95
Montgomery,NY,36057,R,D,R,8.08,0.33,24.7
Nassau,NY,36059,D,D,D,8.39,10,5.93
New York,NY,36061,D,D,D,72.27,67.2,76.85
Niagara,NY,36063,D,D,R,1,4.13,17.75
Oneida,NY,36065,R,R,R,6.1,1.73,19.44
Onondaga,NY,36067,D,D,D,20.32,23.5,13.76
Ontario,NY,36069,R,D,R,0.13,2.39,7.26
Orange,NY,36071,D,D,R,4.14,9.06,5.5
Orleans,NY,36073,R,R,R,18.67,14.14,39.47
Oswego,NY,36075,D,D,R,2.45,10.24,21.99
Otsego,NY,36077,D,D,R,5.92,4.47,11.13
Putnam,NY,36079,R,R,R,7.48,5.38,15.77
Queens,NY,36081,D,D,D,50.54,59.24,53.6
Rensselaer,NY,36083,D,D,R,9.34,15.4,1.41
Richmond,NY,36085,R,D,R,4.06,5.6,15.08
Rockland,NY,36087,D,D,D,5.9,9.59,6.24
Saratoga,NY,36091,D,D,R,3.41,5.77,3.21
Schenectady,NY,36093,D,D,D,12.69,19.06,7.13
Schoharie,NY,36095,R,R,R,14.34,10.43,32.68
Schuyler,NY,36097,R,R,R,7.08,4.35,22.33
Seneca,NY,36099,D,D,R,2.61,11.09,11.01
St. Lawrence,NY,36089,D,D,R,16.37,18.67,8.82
Steuben,NY,36101,R,R,R,16.84,13.36,34.06
Suffolk,NY,36103,D,D,R,6,7.55,6.84
Sullivan,NY,36105,D,D,R,9.47,11.49,11.23
Tioga,NY,36107,R,R,R,10.24,12.11,25.71
Tompkins,NY,36109,D,D,D,42.13,37.01,43.39
Ulster,NY,36111,D,D,D,23.15,23.32,9.95
Warren,NY,36113,D,D,R,2.65,4.57,8.47
Washington,NY,36115,D,D,R,0.81,5.2,18.4
Wayne,NY,36117,R,R,R,9.89,4.04,24.96
Westchester,NY,36119,D,D,D,27.61,26.68,33.68
Wyoming,NY,36121,R,R,R,26.16,23.82,49.36
Yates,NY,36123,R,R,R,3.69,0.11,19.88
Adams,OH,39001,R,R,R,24.1,26.05,55.75
Allen,OH,39003,R,R,R,20.73,24.03,37.46
Ashland,OH,39005,R,R,R,23.28,29.75,47.8
Ashtabula,OH,39007,D,D,R,13.54,12.78,18.94
Athens,OH,39009,D,D,D,35.31,35.33,17.04
Auglaize,OH,39011,R,R,R,41.16,48.44,62.12
Belmont,OH,39013,D,R,R,2.72,8.24,39.6
Brown,OH,39015,R,R,R,23.31,24.8,52.12
Butler,OH,39017,R,R,R,22.62,25.14,27.8
Carroll,OH,39019,R,R,R,4.83,13.36,46.66
Champaign,OH,39021,R,R,R,19.89,21.72,44.39
Clark,OH,39023,R,R,R,2.51,0.81,19.33
Clermont,OH,39025,R,R,R,32.41,35.06,41.16
Clinton,OH,39027,R,R,R,30.31,34.27,52.33
Columbiana,OH,39029,R,R,R,7.64,11.79,41.65
Coshocton,OH,39031,R,R,R,5.85,9.21,43.54
Crawford,OH,39033,R,R,R,19.02,21.94,46.71
Cuyahoga,OH,39035,D,D,D,38.84,39.82,35.45
Darke,OH,39037,R,R,R,36.16,44.42,60.99
Defiance,OH,39039,R,R,R,10.46,13.36,34.74
Delaware,OH,39041,R,R,R,19.61,23.19,16.08
Erie,OH,39043,D,D,R,13.86,12.29,9.56
Fairfield,OH,39045,R,R,R,17.14,15.46,26.65
Fayette,OH,39047,R,R,R,23.1,21.52,47.09
Franklin,OH,39049,D,D,D,20.74,22.83,26.13
Fulton,OH,39051,R,R,R,8.14,12.53,36
Gallia,OH,39053,R,R,R,26.05,25.35,55.63
Geauga,OH,39055,R,R,R,15.35,21.43,25.35
Greene,OH,39057,R,R,R,18.42,21.04,23.94
Guernsey,OH,39059,R,R,R,9.07,9.18,42.8
Hamilton,OH,39061,D,D,D,6.96,6.35,10.28
Hancock,OH,39063,R,R,R,23.12,27.68,40.46
Hardin,OH,39065,R,R,R,20.86,23.05,47.15
Harrison,OH,39067,R,R,R,2.43,14.97,48.17
Henry,OH,39069,R,R,R,12.93,18.26,39.8
Highland,OH,39071,R,R,R,26.32,30.05,55.39
Hocking,OH,39073,R,R,R,0.74,1.01,36.78
Holmes,OH,39075,R,R,R,41.2,52.83,62.71
Huron,OH,39077,R,R,R,3.16,8.33,36.38
Jackson,OH,39079,R,R,R,20.17,20.46,49.1
Jefferson,OH,39081,D,R,R,0.21,4.99,35.53
Knox,OH,39083,R,R,R,19.93,23.94,38.21
Lake,OH,39085,D,R,R,0.83,0.9,15.36
Lawrence,OH,39087,R,R,R,15.27,15.12,44.03
Licking,OH,39089,R,R,R,15.79,13.89,28.84
Logan,OH,39091,R,R,R,26.61,31.09,52.43
Lorain,OH,39093,D,D,D,17.85,15.4,0.09
Lucas,OH,39095,D,D,D,31.45,31.72,17.78
Madison,OH,39097,R,R,R,23.33,19.96,39.63
Mahoning,OH,39099,D,D,D,26.65,28.37,3.27
Marion,OH,39101,R,R,R,8.91,6.44,34.32
Medina,OH,39103,R,R,R,8.03,12.81,24.76
Meigs,OH,39105,R,R,R,18.55,18.28,50.57
Mercer,OH,39107,R,R,R,43.47,54.55,65
Miami,OH,39109,R,R,R,28.49,35.09,45.43
Monroe,OH,39111,D,R,R,9.15,7.56,47.18
Montgomery,OH,39113,D,D,R,6.22,4.62,0.73
Morgan,OH,39115,R,R,R,7.17,5.96,41.83
Morrow,OH,39117,R,R,R,23.37,24.3,49.47
Muskingum,OH,39119,R,R,R,7.22,6.1,34.96
Noble,OH,39121,R,R,R,15.81,24.39,55.35
Ottawa,OH,39123,D,D,R,6.2,4.3,19.66
Paulding,OH,39125,R,R,R,11.79,19.89,48.71
Perry,OH,39127,R,R,R,2.99,3.96,40.61
Pickaway,OH,39129,R,R,R,21.71,18.05,42.62
Pike,OH,39131,R,R,R,1.03,0.01,36.73
Portage,OH,39133,D,D,R,8.99,5.52,9.95
Preble,OH,39135,R,R,R,31.25,36.31,54.08
Putnam,OH,39137,R,R,R,41.71,51.18,64.15
Richland,OH,39139,R,R,R,13.59,19.37,37.14
Ross,OH,39141,R,R,R,7.24,1.46,27.31
Sandusky,OH,39143,D,D,R,4.65,2.71,22.77
Scioto,OH,39145,R,R,R,6.35,1.33,37.09
Seneca,OH,39147,R,R,R,2.68,7.48,30.94
Shelby,OH,39149,R,R,R,36.37,45.25,60.43
Stark,OH,39151,D,D,R,5.46,0.47,17.26
Summit,OH,39153,D,D,D,16.58,15.7,8.62
Trumbull,OH,39155,D,D,R,22.44,23,6.26
Tuscarawas,OH,39157,D,R,R,2.43,9.22,35.68
Union,OH,39159,R,R,R,28.01,29.27,37.84
Van Wert,OH,39161,R,R,R,27.23,40.07,56.44
Vinton,OH,39163,R,R,R,9.88,7.68,46.02
Warren,OH,39165,R,R,R,36.05,39.32,37.45
Washington,OH,39167,R,R,R,15.54,19.1,41.85
Wayne,OH,39169,R,R,R,14.63,20.45,34.58
Williams,OH,39171,R,R,R,9.27,15.71,43.8
Wood,OH,39173,D,D,R,7.13,4.84,8.05
Wyandot,OH,39175,R,R,R,16.48,19.32,46.76
Adair,OK,40001,R,R,R,38.65,34.63,52.28
Alfalfa,OK,40003,R,R,R,66.23,69.08,76.04
Atoka,OK,40005,R,R,R,43.86,48,65.54
Beaver,OK,40007,R,R,R,78.49,78.84,81.01
Beckham,OK,40009,R,R,R,56.06,59.08,70.82
Blaine,OK,40011,R,R,R,50.83,48.01,57.29
Bryan,OK,40013,R,R,R,35.54,44.23,55.54
Caddo,OK,40015,R,R,R,30.65,28.51,43.45
Canadian,OK,40017,R,R,R,52.25,54.35,51.22
Carter,OK,40019,R,R,R,40.53,42.67,52.61
Cherokee,OK,40021,R,R,R,12.16,14.11,27.52
Choctaw,OK,40023,R,R,R,33.45,41.02,57.85
Cimarron,OK,40025,R,R,R,76.08,80.79,82.67
Cleveland,OK,40027,R,R,R,24,25.93,21.66
Coal,OK,40029,R,R,R,47.18,44.98,61.98
Comanche,OK,40031,R,R,R,17.54,17.04,23.71
Cotton,OK,40033,R,R,R,44.42,46.43,62.64
Craig,OK,40035,R,R,R,30.1,34.15,52.39
Creek,OK,40037,R,R,R,41.64,45.41,54.58
Custer,OK,40039,R,R,R,49.34,51.88,54.28
Delaware,OK,40041,R,R,R,33.8,41.22,54.18
Dewey,OK,40043,R,R,R,68.59,71.24,77.54
Ellis,OK,40045,R,R,R,70.46,74.9,79.69
Garfield,OK,40047,R,R,R,50.96,52.46,53.49
Garvin,OK,40049,R,R,R,43.6,46.04,60.67
Grady,OK,40051,R,R,R,46.71,51.21,60.28
Grant,OK,40053,R,R,R,56.26,61.99,69.92
Greer,OK,40055,R,R,R,46.45,46.72,61.13
Harmon,OK,40057,R,R,R,38.9,42.8,50.15
Harper,OK,40059,R,R,R,71.72,75.87,78.99
Haskell,OK,40061,R,R,R,37.02,44.63,59.5
Hughes,OK,40063,R,R,R,29.42,34.89,53.62
Jackson,OK,40065,R,R,R,49.59,50.65,57.6
Jefferson,OK,40067,R,R,R,34.47,45.96,65.74
Johnston,OK,40069,R,R,R,36.87,39.94,57.42
Kay,OK,40071,R,R,R,41.55,42.61,50.19
Kingfisher,OK,40073,R,R,R,68.37,68.86,71.28
Kiowa,OK,40075,R,R,R,34.84,35.36,52.36
Latimer,OK,40077,R,R,R,37.07,38.39,56.78
Le Flore,OK,40079,R,R,R,38.64,41.13,58.72
Lincoln,OK,40081,R,R,R,49.85,48.96,60.06
Logan,OK,40083,R,R,R,37.43,44.55,49.45
Love,OK,40085,R,R,R,34.63,40.4,57.72
Major,OK,40093,R,R,R,70.33,71.65,77.43
Marshall,OK,40095,R,R,R,38.84,45.68,56.63
Mayes,OK,40097,R,R,R,28.06,33.29,51.74
McClain,OK,40087,R,R,R,51.83,55.35,60.95
McCurtain,OK,40089,R,R,R,46.98,51.56,63.9
McIntosh,OK,40091,R,R,R,19.25,23.74,42.47
Murray,OK,40099,R,R,R,40.35,40.15,55.86
Muskogee,OK,40101,R,R,R,15.03,14.78,29.18
Noble,OK,40103,R,R,R,53.55,50.64,57.69
Nowata,OK,40105,R,R,R,36.47,38.96,60.87
Okfuskee,OK,40107,R,R,R,28.21,30.05,47.1
Oklahoma,OK,40109,R,R,R,16.82,16.65,10.5
Okmulgee,OK,40111,R,R,R,17,17.47,32.68
Osage,OK,40113,R,R,R,23.72,25.29,36.8
Ottawa,OK,40115,R,R,R,23.6,29.64,47.21
Pawnee,OK,40117,R,R,R,37.45,40.02,53.19
Payne,OK,40119,R,R,R,26.98,28.36,28.32
Pittsburg,OK,40121,R,R,R,36.58,38.35,52.35
Pontotoc,OK,40123,R,R,R,36.73,38.77,45.81
Pottawatomie,OK,40125,R,R,R,38.35,38.66,46.49
Pushmataha,OK,40127,R,R,R,43.44,49.49,63.19
Roger Mills,OK,40129,R,R,R,67.92,67.5,79.36
Rogers,OK,40131,R,R,R,44.06,50.15,56.31
Seminole,OK,40133,R,R,R,30.58,30.26,44.07
Sequoyah,OK,40135,R,R,R,36.01,39.1,54.21
Stephens,OK,40137,R,R,R,52.06,53.24,61.97
Texas,OK,40139,R,R,R,70.51,70.23,65.1
Tillman,OK,40141,R,R,R,35.62,33.41,47.56
Tulsa,OK,40143,R,R,R,24.45,27.36,22.83
Wagoner,OK,40145,R,R,R,41.75,45.69,52.02
Washington,OK,40147,R,R,R,44.58,47.81,48.49
Washita,OK,40149,R,R,R,55.95,61.91,70.52
Woods,OK,40151,R,R,R,55.41,60.51,66.11
Woodward,OK,40153,R,R,R,65.18,67.99,72.07
Baker,OR,41001,R,R,R,32.41,39.45,50.36
Benton,OR,41003,D,D,D,31.49,28.54,32.3
Clackamas,OR,41005,D,D,D,10.36,3.64,6.4
Clatsop,OR,41007,D,D,D,18.92,14.66,5.67
Columbia,OR,41009,D,D,R,12.02,5.16,11.46
Coos,OR,41011,R,R,R,3.08,6.37,23.69
Crook,OR,41013,R,R,R,26.46,36.03,48.26
Curry,OR,41015,R,R,R,11.48,16.9,23.09
Deschutes,OR,41017,R,R,R,0.31,6.72,3.3
Douglas,OR,41019,R,R,R,20.06,27.37,38.28
Gilliam,OR,41021,R,R,R,19.64,25.26,42.39
Grant,OR,41023,R,R,R,45.51,53,56.94
Harney,OR,41025,R,R,R,44.66,49.54,56.09
Hood River,OR,41027,D,D,D,30.9,26.72,29.68
Jackson,OR,41029,D,R,R,0.05,4.69,8.62
Jefferson,OR,41031,R,R,R,8.66,16.4,26.46
Josephine,OR,41033,R,R,R,13.23,21.67,30.23
Klamath,OR,41035,R,R,R,33.14,37.64,43.35
Lake,OR,41037,R,R,R,45.58,54.93,60.64
Lane,OR,41039,D,D,D,27.45,23.36,18.55
Lincoln,OR,41041,D,D,D,22.89,20.51,9.75
Linn,OR,41043,R,R,R,11.37,16.66,26.38
Malheur,OR,41045,R,R,R,40.33,41.1,47.42
Marion,OR,41047,D,R,R,2.21,3.17,4.08
Morrow,OR,41049,R,R,R,27.08,34.26,40.89
Multnomah,OR,41051,D,D,D,56.08,54.72,56.28
Polk,OR,41053,R,R,R,0.49,4.33,6.25
Sherman,OR,41055,R,R,R,23.78,34.99,52.11
Tillamook,OR,41057,D,D,R,9.89,4.86,5.58
Umatilla,OR,41059,R,R,R,22.61,27.69,34.01
Union,OR,41061,R,R,R,23.57,30.35,39.96
Wallowa,OR,41063,R,R,R,30.1,36.88,39.67
Wasco,OR,41065,D,R,R,7.06,0.17,8.79
Washington,OR,41067,D,D,D,22.13,17.43,26.02
Wheeler,OR,41069,R,R,R,26.72,32.52,53.3
Yamhill,OR,41071,R,R,R,1.36,6.49,8.1
Adams,PA,42001,R,R,R,19.59,27.5,36.23
Allegheny,PA,42003,D,D,D,15.48,14.57,16.63
Armstrong,PA,42005,R,R,R,24.62,37.49,51.57
Beaver,PA,42007,R,R,R,2.84,6.57,18.71
Bedford,PA,42009,R,R,R,44.85,54.91,67.3
Berks,PA,42011,D,R,R,9.19,0.99,9.94
Blair,PA,42013,R,R,R,24.29,33.92,45.85
Bradford,PA,42015,R,R,R,18.43,24.7,45.79
Bucks,PA,42017,D,D,D,8.65,1.23,0.78
Butler,PA,42019,R,R,R,27.46,34.89,36.93
Cambria,PA,42021,D,R,R,0.69,18.03,37.09
Cameron,PA,42023,R,R,R,19.21,30.08,48.4
Carbon,PA,42025,D,R,R,1.88,7.52,34.08
Centre,PA,42027,D,D,D,11.83,0.25,2.38
Chester,PA,42029,D,R,D,9.21,0.21,9.51
Clarion,PA,42031,R,R,R,22.41,35.66,47.35
Clearfield,PA,42033,R,R,R,12.16,28.86,48.82
Clinton,PA,42035,R,R,R,2.75,11.83,34.29
Columbia,PA,42037,R,R,R,4.45,12.88,32.13
Crawford,PA,42039,R,R,R,10.43,19.83,37.38
Cumberland,PA,42041,R,R,R,13.62,18.45,18.08
Dauphin,PA,42043,D,D,D,9.06,6.06,2.94
Delaware,PA,42045,D,D,D,21.24,21.34,22.42
Elk,PA,42047,D,R,R,4.31,15.98,42.78
Erie,PA,42049,D,D,R,19.92,16.03,1.58
Fayette,PA,42051,R,R,R,0.41,8.34,30.96
Forest,PA,42053,R,R,R,13.42,21.06,44.02
Franklin,PA,42055,R,R,R,32.59,38.47,46.33
Fulton,PA,42057,R,R,R,48.62,56.56,70.62
Greene,PA,42059,R,R,R,0.38,17.81,40.39
Huntingdon,PA,42061,R,R,R,27.48,37.25,50.52
Indiana,PA,42063,R,R,R,7.14,18.68,35.37
Jefferson,PA,42065,R,R,R,29.84,45.65,59.26
Juniata,PA,42067,R,R,R,35.18,45.25,61.72
Lackawanna,PA,42069,D,R,D,25.99,27.29,3.48
Lancaster,PA,42071,R,R,R,11.83,18.97,19.42
Lawrence,PA,42073,R,R,R,5.09,9.05,28.02
Lebanon,PA,42075,R,R,R,18.89,28.23,34.88
Lehigh,PA,42077,D,D,D,15.55,7.76,4.74
Luzerne,PA,42079,D,D,R,8.41,4.81,19.44
Lycoming,PA,42081,R,R,R,24.17,33.24,44.71
McKean,PA,42083,R,R,R,17.3,28.12,46.7
Mercer,PA,42085,R,R,R,0.29,3.33,24.49
Mifflin,PA,42087,R,R,R,33.66,46.83,54.93
Monroe,PA,42089,D,D,D,16.32,13.28,0.76
Montgomery,PA,42091,D,D,D,20.8,14.31,21.48
Montour,PA,42093,R,R,R,15.08,20.42,28.41
Northampton,PA,42095,D,D,R,12.32,4.71,3.81
Northumberland,PA,42097,R,R,R,13.83,19.41,42.7
Perry,PA,42099,R,R,R,33.76,38.87,51.91
Philadelphia,PA,42101,D,D,D,66.76,71.32,67.16
Pike,PA,42103,R,R,R,4.22,11.07,26.05
Potter,PA,42105,R,R,R,37.42,46.04,63.58
Schuylkill,PA,42107,R,R,R,8.67,13.39,43.31
Snyder,PA,42109,R,R,R,29.19,35.9,47.2
Somerset,PA,42111,R,R,R,25.05,42.86,55.92
Sullivan,PA,42113,R,R,R,19.49,28.28,49.14
Susquehanna,PA,42115,R,R,R,11.68,21.42,41.18
Tioga,PA,42117,R,R,R,27.48,35.2,53
Union,PA,42119,R,R,R,14.52,23.28,25.43
Venango,PA,42121,R,R,R,19.24,26.48,41.6
Warren,PA,42123,R,R,R,6.21,17.43,39.77
Washington,PA,42125,R,R,R,4.72,13.6,24.71
Wayne,PA,42127,R,R,R,12.31,20.83,38.45
Westmoreland,PA,42129,R,R,R,16.73,23.71,31.23
Wyoming,PA,42131,R,R,R,7.6,12.85,38.24
York,PA,42133,R,R,R,13.61,21.2,29.13
Bristol,RI,44001,D,D,D,26.64,23.27,22.16
Kent,RI,44003,D,D,R,17.4,17.74,0.67
Newport,RI,44005,D,D,D,23.24,20.94,18.94
Providence,RI,44007,D,D,D,34.08,34.92,20.93
Washington,RI,44009,D,D,D,20.34,16.73,9.81
Abbeville,SC,45001,R,R,R,15.19,13.48,28.05
Aiken,SC,45003,R,R,R,24,26.6,27.48
Allendale,SC,45005,D,D,D,51.74,59.07,54.18
Anderson,SC,45007,R,R,R,33.28,36.43,43.66
Bamberg,SC,45009,D,D,D,31.07,35.31,27.26
Barnwell,SC,45011,D,D,R,1.65,5.33,5.16
Beaufort,SC,45013,R,R,R,10.78,17.52,13.73
Berkeley,SC,45015,R,R,R,13.04,14.57,17.46
Calhoun,SC,45017,D,D,R,3.55,4.31,2.83
Charleston,SC,45019,D,D,D,8.34,2.39,7.86
Cherokee,SC,45021,R,R,R,29.33,29.28,41.71
Chester,SC,45023,D,D,R,8.3,10.58,4.83
Chesterfield,SC,45025,R,R,R,2.95,3.21,14.8
Clarendon,SC,45027,D,D,D,12.31,12.4,2.25
Colleton,SC,45029,D,D,R,0.53,0.19,8.49
Darlington,SC,45031,R,D,R,0.13,3.39,3.71
Dillon,SC,45033,D,D,D,11.43,16.08,1.68
Dorchester,SC,45035,R,R,R,15.5,15.98,17.47
Edgefield,SC,45037,R,R,R,10.93,13.34,20.19
Fairfield,SC,45039,D,D,D,31.66,31.76,25.9
Florence,SC,45041,R,R,R,3.17,0.6,4.94
Georgetown,SC,45043,R,R,R,5.25,7.63,12.88
Greenville,SC,45045,R,R,R,23.85,27.75,24.79
Greenwood,SC,45047,R,R,R,15.66,15.26,21.73
Hampton,SC,45049,D,D,D,25.42,27.4,19.1
Horry,SC,45051,R,R,R,24.55,29.58,37.52
Jasper,SC,45053,D,D,D,22.86,15.85,6.73
Kershaw,SC,45055,R,R,R,18.72,18.12,24.87
Lancaster,SC,45057,R,R,R,14.88,17.84,25.44
Laurens,SC,45059,R,R,R,18.1,17.42,29.84
Lee,SC,45061,D,D,D,31.53,35.31,29.38
Lexington,SC,45063,R,R,R,38.04,37.75,36.69
Marion,SC,45067,D,D,D,27.63,30.19,21.89
Marlboro,SC,45069,D,D,D,25.73,24.6,16.24
McCormick,SC,45065,D,D,R,6.08,3.6,3.32
Newberry,SC,45071,R,R,R,17.6,14.35,22.61
Oconee,SC,45073,R,R,R,37.53,42.59,48.1
Orangeburg,SC,45075,D,D,D,38.1,43.44,36.98
Pickens,SC,45077,R,R,R,46.23,49,52.77
Richland,SC,45079,D,D,D,28.91,31.97,32.91
Saluda,SC,45081,R,R,R,21.71,21.1,31.68
Spartanburg,SC,45083,R,R,R,21.61,23.21,29.96
Sumter,SC,45085,D,D,D,15.44,17.58,12.03
Union,SC,45087,R,R,R,11.17,6.28,19.29
Williamsburg,SC,45089,D,D,D,38.16,39.93,33.8
York,SC,45091,R,R,R,17.7,20.37,22
Aurora,SD,46003,R,R,R,9.47,17.71,45.06
Beadle,SD,46005,R,R,R,7.35,18.57,37.55
Bennett,SD,46007,R,R,R,4.79,6.48,22.11
Bon Homme,SD,46009,R,R,R,11.07,21.57,47.11
Brookings,SD,46011,D,R,R,5.63,3.17,14.74
Brown,SD,46013,D,R,R,5.65,6.67,25.82
Brule,SD,46015,R,R,R,18.37,28.37,43.44
Buffalo,SD,46017,D,D,D,48.69,47.74,25.51
Butte,SD,46019,R,R,R,36.03,49.22,61.16
Campbell,SD,46021,R,R,R,41.23,58.83,72.08
Charles Mix,SD,46023,R,R,R,7.67,19.85,42.15
Clark,SD,46025,R,R,R,12.24,19.44,44.72
Clay,SD,46027,D,D,D,24.55,15.44,9.84
Codington,SD,46029,R,R,R,6.45,18.29,39.33
Corson,SD,46031,D,D,R,21.73,11.08,4.51
Custer,SD,46033,R,R,R,32.22,38.21,46.01
Davison,SD,46035,R,R,R,14.07,21.52,35.24
Day,SD,46037,D,D,R,13,6.16,23.77
Deuel,SD,46039,R,R,R,1.56,10.78,38.27
Dewey,SD,46041,D,D,D,33.37,28.71,9.66
Douglas,SD,46043,R,R,R,50.09,59.29,70.03
Edmunds,SD,46045,R,R,R,19.19,33.16,54.9
Fall River,SD,46047,R,R,R,26.9,31.8,47.43
Faulk,SD,46049,R,R,R,26.66,38.51,58.5
Grant,SD,46051,R,R,R,4.37,15,39.59
Gregory,SD,46053,R,R,R,29.4,42.21,57.82
Haakon,SD,46055,R,R,R,65.91,73.44,82.28
Hamlin,SD,46057,R,R,R,22.58,31.58,54.16
Hand,SD,46059,R,R,R,26.7,36.09,58.14
Hanson,SD,46061,R,R,R,19.26,35.89,53.49
Harding,SD,46063,R,R,R,60.94,75.24,85.32
Hughes,SD,46065,R,R,R,26.96,29.83,33.32
Hutchinson,SD,46067,R,R,R,29.29,44.61,54.23
Hyde,SD,46069,R,R,R,41.37,46.66,60.58
Jackson,SD,46071,R,R,R,20.84,21.25,36.44
Jerauld,SD,46073,R,R,R,0.37,8.55,39.71
Jones,SD,46075,R,R,R,51.13,62.73,68.28
Kingsbury,SD,46077,R,R,R,5.77,13.77,38.3
Lake,SD,46079,D,R,R,0.66,11.06,25.41
Lawrence,SD,46081,R,R,R,15.62,26.87,34.24
Lincoln,SD,46083,R,R,R,15.34,25.64,29.42
Lyman,SD,46085,R,R,R,11.34,20.91,42.79
Marshall,SD,46091,D,D,R,16.58,8.66,15.51
McCook,SD,46087,R,R,R,14.7,28.7,45.26
McPherson,SD,46089,R,R,R,34.75,53.42,61.57
Meade,SD,46093,R,R,R,32.83,42.88,53.51
Mellette,SD,46095,R,R,R,8.69,0.78,24.01
Miner,SD,46097,D,R,R,2.34,13.77,39.94
Minnehaha,SD,46099,D,R,R,0.74,7.4,14.61
Moody,SD,46101,D,R,R,4.84,3.49,23.46
Oglala Lakota,SD,46113,D,D,D,79.66,87.41,78.11
Pennington,SD,46103,R,R,R,21.41,29.48,32.95
Perkins,SD,46105,R,R,R,36.41,55.72,71.3
Potter,SD,46107,R,R,R,31.73,49.96,64.02
Roberts,SD,46109,D,D,R,19.87,9.84,15.53
Sanborn,SD,46111,R,R,R,14.31,26.82,51.47
Spink,SD,46115,R,R,R,3.4,12.17,31.68
Stanley,SD,46117,R,R,R,32.92,40.78,52.27
Sully,SD,46119,R,R,R,42.28,52.2,62.95
Todd,SD,46121,D,D,D,58.32,59.19,47.91
Tripp,SD,46123,R,R,R,33.64,43.4,61.1
Turner,SD,46125,R,R,R,20.09,30.97,47.61
Union,SD,46127,R,R,R,13.99,25.22,38.79
Walworth,SD,46129,R,R,R,28.44,43.05,58.09
Yankton,SD,46135,R,R,R,2.02,12.72,24.5
Ziebach,SD,46137,D,D,R,27.44,16.43,1.96
Anderson,TN,47001,R,R,R,26.22,29.83,34.13
Bedford,TN,47003,R,R,R,33.47,40.31,52.69
